stage	type	level	num
ICM	down	1.0	1
ICM	down	1.0	1
ICM	up	0.545	2
ICM	down	0.762	5
ICM	down	0.68	1
ICM	up	0.33	1
ICM	up	0.547777777778	9
ICM	down	0.5	1
ICM	up	0.53	1
ICM	up	0.7675	4
ICM	down	1.0	1
ICM	down	0.835	2
ICM	down	1.0	1
ICM	down	0.8	1
ICM	down	0.466666666667	3
ICM	down	0.58	1
ICM	down	1.0	1
ICM	up	1.0	1
ICM	down	0.67	1
ICM	up	0.5	1
ICM	up	0.5	1
ICM	down	0.403333333333	3
ICM	up	0.29	1
ICM	down	0.835	2
ICM	down	0.835	2
ICM	down	0.75	2
ICM	down	1.0	1
ICM	down	0.33	1
ICM	down	0.33	1
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.885	2
ICM	up	1.0	1
ICM	down	0.67	1
ICM	down	1.0	2
ICM	down	0.84	5
ICM	down	0.12	1
ICM	down	0.735	2
ICM	down	0.71	1
ICM	down	0.83	1
ICM	down	0.625	2
ICM	down	0.625	2
ICM	down	0.5	1
ICM	down	0.53	1
ICM	up	0.34	1
ICM	up	0.7	2
ICM	up	0.21	1
ICM	down	0.75	2
ICM	down	1.0	1
ICM	down	0.55	2
ICM	down	1.0	1
ICM	up	1.0	1
ICM	down	0.425	2
ICM	down	0.6	1
ICM	down	0.41	1
ICM	down	1.0	1
ICM	down	1.0	1
ICM	up	0.33	1
ICM	up	0.86	1
ICM	down	0.74	1
ICM	down	0.54	1
ICM	down	0.5	1
ICM	up	0.67	1
ICM	down	0.7	2
ICM	down	0.64	1
ICM	down	0.83	2
ICM	up	0.79	5
ICM	down	1.0	1
ICM	down	0.495	2
ICM	down	1.0	1
ICM	down	1.0	3
ICM	up	1.0	1
ICM	down	0.36	1
ICM	down	0.6225	4
ICM	down	0.48	1
ICM	up	1.0	2
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.5	1
ICM	up	0.53	1
ICM	down	0.75	1
ICM	up	0.6	1
ICM	down	1.0	1
ICM	down	0.4	1
ICM	up	0.5975	4
ICM	down	0.5	1
ICM	down	0.683333333333	3
ICM	up	0.33	1
ICM	down	0.33	1
ICM	down	0.43	1
ICM	down	0.56	1
ICM	down	1.0	1
ICM	down	0.23	1
ICM	down	0.5	1
ICM	down	0.58	1
ICM	down	0.32	3
ICM	down	0.46	2
ICM	down	1.0	1
ICM	down	0.75	2
ICM	down	0.33	1
ICM	up	0.24	1
ICM	down	0.69	3
ICM	down	0.67	1
ICM	down	0.33	1
ICM	down	0.67	1
ICM	down	0.85	2
ICM	down	0.6875	4
ICM	down	0.835	2
ICM	up	0.33	1
ICM	down	0.755	2
ICM	down	0.79	2
ICM	down	1.0	4
ICM	up	0.67	1
ICM	down	0.65	1
ICM	up	1.0	1
ICM	down	0.7075	4
ICM	down	0.6125	4
ICM	up	0.67	1
ICM	up	0.555	2
ICM	down	0.58	1
ICM	down	0.5	1
ICM	up	0.33	1
ICM	down	1.0	1
ICM	up	0.88	1
ICM	up	0.756666666667	3
ICM	up	0.5	1
ICM	down	0.83	1
ICM	down	0.69	1
ICM	up	0.73	2
ICM	down	0.83	1
ICM	up	0.75	1
ICM	up	0.75	1
ICM	down	1.0	1
ICM	up	0.67	1
ICM	down	0.67	1
ICM	down	0.4	1
ICM	down	0.67	1
ICM	down	0.615	2
ICM	up	0.36	1
ICM	down	0.5	1
ICM	up	0.315	2
ICM	down	0.83	1
ICM	up	0.83	1
ICM	down	0.67	1
ICM	down	0.575	6
ICM	down	1.0	1
ICM	up	1.0	1
ICM	down	1.0	1
ICM	up	0.33	1
ICM	down	0.7	1
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.75	1
ICM	down	0.485	2
ICM	down	0.625	2
ICM	down	0.23	1
ICM	down	0.42	1
ICM	down	0.46	2
ICM	down	0.45	1
ICM	down	0.33	1
ICM	down	0.33	1
ICM	up	0.62	1
ICM	down	0.5	1
ICM	up	0.71	1
ICM	down	0.2	1
ICM	down	1.0	1
ICM	down	0.665	2
ICM	down	0.815	2
ICM	down	0.67	1
ICM	up	0.83	1
ICM	down	0.84	2
ICM	up	0.5	1
ICM	down	0.58	1
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.27	1
ICM	down	0.5	1
ICM	down	0.5	1
ICM	down	0.75	1
ICM	up	0.9	1
ICM	down	0.666666666667	3
ICM	up	0.22	1
ICM	down	0.67	1
ICM	down	0.5	1
ICM	down	0.77	1
ICM	down	0.85	1
ICM	down	0.62	2
ICM	up	1.0	1
ICM	down	0.335	2
ICM	down	1.0	1
ICM	down	0.75	2
ICM	down	0.21	1
ICM	up	1.0	1
ICM	down	0.82	1
ICM	down	0.79	1
ICM	up	1.0	1
ICM	down	0.5	1
ICM	down	0.43	1
ICM	up	0.5	1
ICM	down	0.506666666667	3
ICM	up	0.78	4
ICM	down	0.6	2
ICM	down	1.0	1
ICM	up	0.11	1
ICM	down	0.723333333333	3
ICM	down	1.0	1
ICM	down	0.415	2
ICM	down	1.0	1
ICM	down	0.828	5
ICM	down	0.65	2
ICM	down	0.61	1
ICM	down	0.616666666667	3
ICM	down	0.56	4
ICM	up	0.43	1
ICM	down	0.75	2
ICM	down	0.33	1
ICM	down	0.4	1
ICM	down	0.706666666667	3
ICM	down	0.64	1
ICM	down	0.82	1
ICM	up	0.25	2
ICM	down	0.4	2
ICM	down	0.11	1
ICM	up	0.67	1
ICM	down	0.43	1
ICM	down	0.14	1
ICM	up	0.776666666667	3
ICM	down	1.0	1
ICM	down	0.6	1
ICM	down	0.633333333333	3
ICM	down	0.91	1
ICM	down	0.94	1
ICM	down	0.81	2
ICM	up	0.67	1
ICM	down	0.75	1
ICM	down	0.58	2
ICM	up	0.7825	4
ICM	down	1.0	1
ICM	down	0.5	1
ICM	down	0.666666666667	3
ICM	down	0.95	1
ICM	down	0.585	2
ICM	down	1.0	1
ICM	down	1.0	1
ICM	up	0.85	1
ICM	down	0.86	1
ICM	down	0.315	2
ICM	down	0.83	1
ICM	down	0.42	1
ICM	down	0.71	1
ICM	down	0.23	1
ICM	down	0.75	1
ICM	down	0.52	2
ICM	down	0.73	1
ICM	down	0.67	1
ICM	up	0.33	1
ICM	down	0.44	1
ICM	up	0.45	1
ICM	down	0.5	1
ICM	down	0.62	1
ICM	down	0.835	2
ICM	down	0.653333333333	3
ICM	up	0.4	1
ICM	down	0.6125	4
ICM	down	0.645	2
ICM	down	1.0	2
ICM	down	0.67	1
ICM	down	1.0	1
ICM	down	0.683333333333	6
ICM	down	0.83	1
ICM	up	0.77	2
ICM	down	0.33	1
ICM	down	0.43	1
ICM	down	0.67	1
ICM	down	0.54	1
ICM	down	0.23	1
ICM	down	0.79	2
ICM	up	1.0	1
ICM	down	0.593333333333	3
ICM	down	0.44	1
ICM	up	0.393333333333	3
ICM	down	0.643333333333	3
ICM	up	0.83	1
ICM	down	0.4	2
ICM	down	0.33	1
ICM	down	0.43	1
ICM	up	0.936666666667	3
ICM	down	0.5	1
ICM	down	0.6	2
ICM	down	0.82	4
ICM	up	0.5	1
ICM	down	0.75	2
ICM	up	0.21	1
ICM	up	0.5	1
ICM	up	0.645	2
ICM	up	0.92	3
ICM	down	0.33	1
ICM	up	0.45	2
ICM	down	0.12	1
ICM	down	0.23	1
ICM	down	0.83	1
ICM	down	0.73	2
ICM	up	0.37	1
ICM	down	0.77	1
ICM	down	0.81	2
ICM	down	1.0	1
ICM	down	0.48	3
ICM	up	0.79	1
ICM	down	1.0	1
ICM	down	0.73	2
ICM	up	1.0	1
ICM	down	0.69	2
ICM	down	0.57	1
ICM	down	0.68	4
ICM	up	1.0	1
ICM	up	0.743333333333	3
ICM	down	0.575	2
ICM	down	0.5	1
ICM	down	0.51	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	up	0.92	1
ICM	down	0.85	1
ICM	up	1.0	1
ICM	up	0.67	1
ICM	up	1.0	1
ICM	down	0.84	5
ICM	down	0.83	1
ICM	down	0.5	1
ICM	down	0.23	1
ICM	down	0.63	2
ICM	down	0.456666666667	3
ICM	down	1.0	1
ICM	up	0.25	1
ICM	up	0.6	2
ICM	up	1.0	2
ICM	down	0.466666666667	3
ICM	down	1.0	3
ICM	up	0.855	2
ICM	up	0.395	2
ICM	down	0.38	2
ICM	down	0.715	4
ICM	up	0.42	1
ICM	down	0.916666666667	3
ICM	down	1.0	3
ICM	down	0.69	2
ICM	down	0.75	1
ICM	up	1.0	1
ICM	down	0.42	2
ICM	down	1.0	1
ICM	down	1.0	2
ICM	down	0.67	1
ICM	down	0.905	2
ICM	down	0.61	1
ICM	up	1.0	1
ICM	down	0.67	1
ICM	down	0.65	2
ICM	down	0.5	1
ICM	down	0.4	1
ICM	down	0.88	1
ICM	down	1.0	2
ICM	up	0.875	2
ICM	down	1.0	2
ICM	down	0.5	1
ICM	up	0.436666666667	3
ICM	down	0.5	1
ICM	down	0.33	1
ICM	down	0.765	2
ICM	down	0.755	2
ICM	down	0.81	1
ICM	down	1.0	1
ICM	down	0.28	1
ICM	down	0.27	1
ICM	down	0.67	2
ICM	down	0.735	2
ICM	down	0.53	1
ICM	down	0.67	1
ICM	up	0.83	1
ICM	up	0.933333333333	3
ICM	down	0.52	1
ICM	up	0.6	2
ICM	down	0.57	1
ICM	down	0.856666666667	3
ICM	up	0.83	1
ICM	down	0.5	1
ICM	down	0.45	1
ICM	down	0.23	1
ICM	down	0.5	1
ICM	down	1.0	2
ICM	down	0.64	2
ICM	down	0.595	2
ICM	up	0.5975	4
ICM	down	0.71	3
ICM	up	0.5	1
ICM	down	0.415	2
ICM	up	0.75	2
ICM	down	0.79	1
ICM	down	0.75	1
ICM	down	0.665	2
ICM	down	0.71	2
ICM	down	1.0	1
ICM	down	0.67	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	down	1.0	2
ICM	down	0.781428571429	7
ICM	down	0.95	2
ICM	down	0.67	1
ICM	down	0.51	1
ICM	down	1.0	1
ICM	down	0.86	1
ICM	up	0.25	1
ICM	up	0.95	2
ICM	down	1.0	1
ICM	down	0.67	1
ICM	up	0.78	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	up	0.6	1
ICM	down	0.426666666667	3
ICM	up	0.31	1
ICM	up	0.595555555556	9
ICM	down	0.645	2
ICM	down	0.585	2
ICM	down	0.5	1
ICM	up	0.83	1
ICM	down	0.94	2
ICM	down	0.68	2
ICM	down	0.61	1
ICM	down	0.5	1
ICM	up	0.5	1
ICM	down	1.0	1
ICM	down	0.665	2
ICM	up	1.0	1
ICM	up	0.75	2
ICM	down	0.29	1
ICM	down	1.0	1
ICM	down	0.83	2
ICM	down	0.4	1
ICM	down	0.25	1
ICM	down	0.79	1
ICM	down	0.83	1
ICM	down	0.463333333333	3
ICM	down	0.56	1
ICM	down	0.835	2
ICM	down	1.0	1
ICM	down	0.7	1
ICM	down	0.83	1
ICM	down	0.7	1
ICM	up	0.83	1
ICM	down	0.59	2
ICM	down	0.585	2
ICM	down	1.0	1
ICM	down	0.6	1
ICM	down	0.6275	4
ICM	down	0.6	1
ICM	down	1.0	1
ICM	up	0.5	1
ICM	down	0.68	2
ICM	down	0.833333333333	6
ICM	up	1.0	1
ICM	down	0.6	1
ICM	down	0.67	1
ICM	down	0.86	1
ICM	down	1.0	2
ICM	down	0.71	2
ICM	up	1.0	1
ICM	down	0.2	1
ICM	up	1.0	1
ICM	up	0.5	1
ICM	up	0.915	2
ICM	down	0.5	1
ICM	down	0.64	1
ICM	down	0.9	1
ICM	down	0.535	2
ICM	down	0.81	2
ICM	down	0.29	1
ICM	down	0.706666666667	3
ICM	down	0.585	2
ICM	up	0.48	1
ICM	down	0.67	1
ICM	down	0.696666666667	3
ICM	down	0.715	2
ICM	down	1.0	1
ICM	down	0.4	1
ICM	up	0.5	1
ICM	up	0.56	2
ICM	down	1.0	1
ICM	down	0.455	2
ICM	down	0.48	1
ICM	up	0.6625	4
ICM	down	0.43	1
ICM	down	0.5	3
ICM	down	0.39	2
ICM	up	0.615	2
ICM	down	0.843333333333	3
ICM	down	0.84	1
ICM	down	0.67	1
ICM	down	0.823333333333	3
ICM	down	0.67	1
ICM	down	0.715	2
ICM	down	0.25	2
ICM	down	1.0	2
ICM	down	0.4	1
ICM	down	0.835	2
ICM	up	0.52	1
ICM	up	0.582	5
ICM	down	0.5	1
ICM	up	0.51	2
ICM	down	0.33	1
ICM	down	0.5	1
ICM	down	0.4	1
ICM	down	0.67	1
ICM	down	0.67	1
ICM	down	0.42	1
ICM	down	0.708	5
ICM	down	1.0	1
ICM	up	0.5	1
ICM	down	1.0	3
ICM	down	0.78	2
ICM	up	0.755	2
ICM	down	0.776666666667	3
ICM	down	0.33	1
ICM	up	0.63	4
ICM	down	0.936666666667	3
ICM	down	0.55	1
ICM	down	0.6	1
ICM	up	0.6	1
ICM	up	0.5925	4
ICM	down	1.0	1
ICM	up	0.765	2
ICM	down	0.9	1
ICM	down	0.556666666667	3
ICM	up	0.55	1
ICM	up	0.83	1
ICM	down	0.563333333333	3
ICM	down	0.77	1
ICM	down	0.71	2
ICM	down	0.895	4
ICM	down	1.0	1
ICM	down	0.33	1
ICM	down	0.46	2
ICM	down	0.916666666667	3
ICM	down	0.5	1
ICM	down	0.723333333333	3
ICM	down	0.58	1
ICM	down	0.5	1
ICM	down	0.6	2
ICM	down	0.775	2
ICM	down	0.665	2
ICM	down	0.83	1
ICM	down	0.63	1
ICM	down	0.75	1
ICM	up	0.496666666667	3
ICM	up	0.29	1
ICM	up	0.45	1
ICM	down	1.0	1
ICM	down	0.88	3
ICM	down	0.67	1
ICM	up	0.6	2
ICM	down	0.736666666667	3
ICM	up	0.5	1
ICM	up	0.5	1
ICM	down	0.59	2
ICM	down	0.54	2
ICM	up	0.45	2
ICM	down	0.735	4
ICM	down	0.38	1
ICM	up	0.645	2
ICM	up	1.0	1
ICM	down	0.25	1
ICM	down	0.57	1
ICM	up	0.84	2
ICM	up	0.915	2
ICM	down	0.58	1
ICM	up	0.56	3
ICM	down	1.0	1
ICM	down	0.42	1
ICM	down	1.0	1
ICM	down	0.75	1
ICM	down	0.79	1
ICM	down	1.0	1
ICM	up	0.56	3
ICM	up	0.595	4
ICM	down	0.34	1
ICM	down	0.64	2
ICM	down	1.0	1
ICM	down	0.27	1
ICM	down	0.75	2
ICM	down	0.67	1
ICM	down	0.5	2
ICM	up	0.67	1
ICM	down	0.85	1
ICM	up	0.645	2
ICM	up	0.635	2
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.5	1
ICM	up	0.46	2
ICM	down	0.7	1
ICM	up	0.835	2
ICM	down	0.75	1
ICM	up	0.4	1
ICM	up	0.535	2
ICM	down	0.33	1
ICM	down	0.7	2
ICM	up	1.0	1
ICM	up	0.89	1
ICM	up	0.735	2
ICM	down	0.5	1
ICM	up	0.694	5
ICM	up	0.685	2
ICM	down	1.0	1
ICM	down	0.5	1
ICM	down	0.47	2
ICM	up	0.375	2
ICM	up	0.606666666667	3
ICM	down	1.0	1
ICM	up	0.59	1
ICM	down	1.0	1
ICM	down	0.6	1
ICM	down	0.305	2
ICM	down	0.28	1
ICM	down	0.684	5
ICM	down	0.5	1
ICM	up	0.63	1
ICM	down	0.42	1
ICM	down	1.0	1
ICM	up	0.6475	4
ICM	down	0.67	1
ICM	down	0.37	1
ICM	up	0.25	1
ICM	up	0.67	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	down	1.0	1
ICM	up	1.0	1
ICM	down	0.67	1
ICM	down	0.65	2
ICM	down	0.805	2
ICM	down	0.505	2
ICM	down	0.43	1
ICM	down	0.73	1
ICM	up	0.784	5
ICM	down	1.0	1
ICM	down	0.585	2
ICM	down	1.0	1
ICM	down	0.54	1
ICM	down	0.584444444444	9
ICM	down	1.0	1
ICM	down	0.722222222222	9
ICM	up	0.58	1
ICM	down	0.75	1
ICM	down	1.0	1
ICM	down	0.7775	4
ICM	up	0.85	2
ICM	down	0.67	1
ICM	up	1.0	1
ICM	down	0.71	1
ICM	down	0.17	1
ICM	down	0.75	1
ICM	down	0.455	2
ICM	up	0.6	2
ICM	down	0.75	2
ICM	down	0.6	1
ICM	down	0.83	1
ICM	down	0.395	2
ICM	down	1.0	1
ICM	down	0.666666666667	3
ICM	down	0.45	1
ICM	down	1.0	1
ICM	down	0.665	2
ICM	down	1.0	1
ICM	up	0.535	2
ICM	down	0.638	5
ICM	down	0.625	2
ICM	up	0.67	1
ICM	down	0.69	4
ICM	down	0.5	1
ICM	up	0.713333333333	3
ICM	down	0.935	2
ICM	up	0.355	2
ICM	down	0.46	1
ICM	down	0.715	2
ICM	down	1.0	1
ICM	up	0.5	2
ICM	down	0.845	2
ICM	up	0.638333333333	6
ICM	down	0.67	1
ICM	up	0.835	2
ICM	down	0.67	1
ICM	up	0.345	2
ICM	down	0.633333333333	3
ICM	down	0.81	1
ICM	up	1.0	1
ICM	down	0.67	1
ICM	down	0.466666666667	3
ICM	down	0.4	1
ICM	down	0.67	1
ICM	down	0.24	2
ICM	down	0.502	5
ICM	down	0.555	2
ICM	down	1.0	1
ICM	down	0.915	2
ICM	down	0.25	1
ICM	up	0.636666666667	3
ICM	down	0.5	1
ICM	down	0.89	3
ICM	down	0.455	2
ICM	down	0.75	1
ICM	down	0.7	1
ICM	down	0.7	1
ICM	down	0.48	2
ICM	down	0.96	1
ICM	up	1.0	1
ICM	up	0.2	1
ICM	down	0.595	2
ICM	down	1.0	1
ICM	up	0.47	1
ICM	down	1.0	1
ICM	up	0.49	1
ICM	down	0.445	2
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.62	1
ICM	down	0.31	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	up	0.67	1
ICM	up	0.5	1
ICM	down	0.6675	4
ICM	down	0.5	1
ICM	down	0.365	2
ICM	down	1.0	2
ICM	down	1.0	1
ICM	down	0.83	1
ICM	up	0.553333333333	3
ICM	up	0.5	1
ICM	down	0.545	2
ICM	up	1.0	1
ICM	up	1.0	1
ICM	up	0.655	4
ICM	down	0.9	2
ICM	up	0.735	2
ICM	up	1.0	1
ICM	down	0.78	2
ICM	down	1.0	1
ICM	down	0.415	2
ICM	down	1.0	1
ICM	down	1.0	1
ICM	down	0.726666666667	3
ICM	down	0.75	1
ICM	down	0.87	1
ICM	down	0.34	1
ICM	down	0.5	1
ICM	down	0.635	2
ICM	up	0.684	5
ICM	down	0.4	1
ICM	down	0.446666666667	3
ICM	up	1.0	1
ICM	up	1.0	1
ICM	down	0.5	1
ICM	down	0.737142857143	7
ICM	down	0.533333333333	3
ICM	down	0.803333333333	3
ICM	down	0.645	2
ICM	up	0.49	1
ICM	down	0.518333333333	6
ICM	down	0.61	1
ICM	up	1.0	1
ICM	up	0.795	2
ICM	down	1.0	1
ICM	up	0.29	1
ICM	up	1.0	1
ICM	up	0.45	1
ICM	down	1.0	1
ICM	up	0.75	2
ICM	down	0.75	2
ICM	down	0.78	3
ICM	up	0.7	2
ICM	down	0.5	1
ICM	down	1.0	1
ICM	down	0.86	1
ICM	down	0.54	1
ICM	down	1.0	1
ICM	down	0.67	1
ICM	down	1.0	2
ICM	up	1.0	1
ICM	up	0.67	1
ICM	down	1.0	1
ICM	down	0.665	2
ICM	down	0.74	1
ICM	down	0.683333333333	3
ICM	down	0.67	2
ICM	down	0.63	1
ICM	down	0.5	1
ICM	down	0.365	2
ICM	up	0.61	6
ICM	down	1.0	1
ICM	up	0.78	2
ICM	up	0.67	1
ICM	down	1.0	1
ICM	down	0.24	2
ICM	up	0.585	2
ICM	down	0.25	1
ICM	down	0.42	1
ICM	up	0.41	3
ICM	up	0.64	1
ICM	down	0.57	3
ICM	down	0.5	1
ICM	down	0.67	1
ICM	down	1.0	1
ICM	down	0.4	1
