stage	type	level	num
4cell	up	0.5	1
4cell	up	0.31	1
4cell	down	0.9	1
4cell	down	0.73	1
4cell	down	1.0	1
4cell	up	0.54	1
4cell	down	0.81	2
4cell	down	1.0	1
4cell	down	0.6	1
4cell	up	0.75	1
4cell	up	0.29	1
4cell	up	4.38	5
4cell	up	0.71	1
4cell	down	0.67	1
4cell	up	1.0	1
4cell	up	0.4	1
4cell	up	1.58	2
4cell	up	1.34	3
4cell	up	0.84	1
4cell	down	0.3	1
4cell	up	0.62	1
4cell	up	2.37	3
4cell	up	1.93	3
4cell	up	1.47	2
4cell	up	0.67	1
4cell	down	2.44	4
4cell	down	0.38	1
4cell	down	0.33	1
4cell	down	1.7	2
4cell	up	1.0	1
4cell	down	0.83	2
4cell	up	0.25	1
4cell	down	2.0	2
4cell	down	2.0	2
4cell	down	0.4	1
4cell	down	1.07	4
4cell	down	0.29	1
4cell	up	0.56	1
4cell	down	1.67	2
4cell	up	0.67	1
4cell	down	1.0	1
4cell	down	0.92	1
4cell	down	0.79	1
4cell	up	0.82	2
4cell	down	0.67	1
4cell	up	0.83	1
4cell	up	3.6	7
4cell	up	2.0	2
4cell	down	2.03	4
4cell	up	0.33	1
4cell	down	1.0	1
4cell	up	2.61	3
4cell	up	0.88	1
4cell	down	1.04	2
4cell	down	0.33	1
4cell	up	0.62	1
4cell	down	0.4	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	1.2	2
4cell	down	0.89	1
4cell	down	2.0	2
4cell	down	0.67	1
4cell	up	0.69	1
4cell	down	2.29	3
4cell	up	0.5	1
4cell	down	1.34	2
4cell	up	1.0	1
4cell	down	0.25	1
4cell	down	1.05	2
4cell	down	1.0	1
4cell	up	0.5	1
4cell	down	2.67	3
4cell	down	1.5	2
4cell	down	0.5	1
4cell	down	1.0	1
4cell	up	0.34	1
4cell	up	1.0	1
4cell	down	3.83	8
4cell	down	1.25	2
4cell	up	0.3	1
4cell	up	0.67	1
4cell	down	0.61	1
4cell	up	0.33	1
4cell	up	1.75	2
4cell	up	1.0	1
4cell	up	1.08	2
4cell	up	1.0	1
4cell	up	0.87	2
4cell	down	0.25	1
4cell	down	2.11	3
4cell	up	0.38	1
4cell	up	1.67	2
4cell	down	0.58	1
4cell	down	1.0	1
4cell	down	0.5	1
4cell	down	0.5	1
4cell	down	0.62	1
4cell	up	1.41	3
4cell	down	0.88	1
4cell	up	0.33	1
4cell	up	1.88	2
4cell	up	0.73	1
4cell	down	0.98	2
4cell	down	2.23	4
4cell	down	0.36	1
4cell	up	0.87	3
4cell	up	1.0	1
4cell	down	0.8	1
4cell	down	1.76	2
4cell	up	1.27	2
4cell	down	3.42	4
4cell	down	0.67	1
4cell	down	1.0	1
4cell	down	0.27	1
4cell	down	2.04	3
4cell	up	0.29	1
4cell	down	0.75	1
4cell	down	0.38	1
4cell	up	0.5	1
4cell	down	0.47	1
4cell	up	1.0	1
4cell	down	0.5	1
4cell	down	1.7	2
4cell	up	0.5	1
4cell	down	0.32	1
4cell	down	1.69	3
4cell	up	2.02	3
4cell	down	0.67	1
4cell	up	1.02	2
4cell	down	0.5	1
4cell	down	1.03	2
4cell	up	1.0	1
4cell	down	1.83	3
4cell	up	0.75	1
4cell	down	0.64	1
4cell	down	0.88	2
4cell	up	0.4	1
4cell	up	0.42	1
4cell	up	0.27	1
4cell	down	0.86	1
4cell	down	0.59	1
4cell	down	3.96	9
4cell	up	0.35	1
4cell	down	0.2	1
4cell	up	0.5	1
4cell	down	0.7	2
4cell	up	2.43	4
4cell	up	0.32	1
4cell	up	0.41	2
4cell	down	0.61	1
4cell	up	0.49	1
4cell	up	1.29	2
4cell	down	0.47	1
4cell	up	0.43	1
4cell	down	0.33	1
4cell	down	5.8	10
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	0.67	1
4cell	up	3.0	3
4cell	down	0.5	1
4cell	down	1.2	2
4cell	up	2.74	3
4cell	down	1.19	2
4cell	down	0.63	2
4cell	down	1.58	4
4cell	up	1.17	2
4cell	up	0.58	1
4cell	down	0.31	1
4cell	up	0.38	1
4cell	down	2.0	2
4cell	up	13.44	19
4cell	up	3.0	3
4cell	up	0.33	1
4cell	up	0.6	1
4cell	down	0.23	1
4cell	up	0.67	1
4cell	up	0.83	1
4cell	up	0.65	1
4cell	down	1.72	2
4cell	down	1.11	2
4cell	up	1.33	2
4cell	down	0.55	1
4cell	down	0.96	2
4cell	down	0.25	1
4cell	up	0.62	1
4cell	up	1.08	2
4cell	up	0.67	1
4cell	up	1.0	1
4cell	up	0.48	1
4cell	up	1.16	3
4cell	up	0.86	1
4cell	up	0.86	1
4cell	up	1.25	2
4cell	down	0.29	1
4cell	up	1.0	1
4cell	down	0.49	1
4cell	up	2.33	3
4cell	up	1.37	2
4cell	up	0.4	1
4cell	down	0.22	1
4cell	up	0.69	1
4cell	down	2.2	3
4cell	up	0.37	1
4cell	down	1.0	1
4cell	up	2.04	4
4cell	up	1.0	1
4cell	down	0.38	1
4cell	up	1.82	2
4cell	up	0.83	1
4cell	down	0.34	1
4cell	down	1.8	2
4cell	up	0.82	1
4cell	down	0.29	1
4cell	down	0.85	2
4cell	up	0.31	1
4cell	up	0.25	1
4cell	down	1.0	1
4cell	down	4.53	6
4cell	up	1.0	1
4cell	up	1.0	1
4cell	up	1.57	2
4cell	up	0.76	1
4cell	up	1.0	1
4cell	up	2.33	3
4cell	up	1.0	1
4cell	down	0.22	1
4cell	up	1.0	1
4cell	down	1.23	2
4cell	down	0.45	1
4cell	up	1.0	1
4cell	down	2.0	2
4cell	up	0.58	1
4cell	up	0.6	1
4cell	up	2.31	4
4cell	down	0.14	1
4cell	down	1.52	4
4cell	up	1.0	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	0.24	1
4cell	down	0.94	2
4cell	down	2.55	3
4cell	up	0.95	2
4cell	down	0.77	1
4cell	down	0.42	1
4cell	up	1.67	2
4cell	down	0.83	1
4cell	up	1.69	3
4cell	down	1.22	2
4cell	up	1.0	1
4cell	up	0.42	1
4cell	down	1.0	1
4cell	down	0.24	1
4cell	down	2.0	2
4cell	up	0.43	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	up	0.12	1
4cell	down	1.83	2
4cell	down	0.25	1
4cell	down	3.3	4
4cell	down	0.22	1
4cell	down	0.9	2
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	1.71	3
4cell	down	0.83	1
4cell	down	0.33	1
4cell	down	4.06	5
4cell	down	0.22	1
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	up	0.44	1
4cell	up	0.72	1
4cell	up	0.4	1
4cell	down	0.8	1
4cell	up	0.75	1
4cell	up	1.12	3
4cell	up	0.8	1
4cell	up	1.27	2
4cell	down	3.5	5
4cell	up	0.91	1
4cell	down	1.0	1
4cell	down	2.33	3
4cell	down	1.0	1
4cell	down	0.63	1
4cell	up	1.5	2
4cell	down	1.0	1
4cell	down	0.67	1
4cell	up	0.83	1
4cell	up	0.86	1
4cell	down	0.9	2
4cell	up	0.25	1
4cell	up	0.8	1
4cell	down	1.67	2
4cell	up	0.5	2
4cell	up	3.19	5
4cell	up	1.0	1
4cell	up	0.33	1
4cell	down	0.38	1
4cell	up	0.33	1
4cell	down	0.53	1
4cell	down	0.22	1
4cell	up	0.75	1
4cell	down	0.83	1
4cell	down	1.68	3
4cell	down	0.83	2
4cell	down	0.52	1
4cell	up	1.75	2
4cell	up	0.79	2
4cell	down	0.86	1
4cell	up	0.3	1
4cell	up	1.47	2
4cell	down	0.5	1
4cell	up	1.38	2
4cell	down	0.4	1
4cell	up	0.87	1
4cell	down	1.3	2
4cell	up	2.57	3
4cell	down	3.04	4
4cell	down	0.79	1
4cell	up	0.22	1
4cell	up	2.83	4
4cell	down	0.5	1
4cell	up	4.02	5
4cell	up	0.76	1
4cell	down	2.0	2
4cell	down	0.2	1
4cell	down	0.83	1
4cell	up	0.8	1
4cell	down	0.63	2
4cell	up	1.0	1
4cell	up	1.06	2
4cell	down	0.91	3
4cell	down	0.75	1
4cell	down	1.0	1
4cell	down	0.21	1
4cell	down	4.08	5
4cell	down	0.67	1
4cell	down	0.84	1
4cell	down	0.33	1
4cell	up	0.67	1
4cell	down	0.83	1
4cell	down	0.75	1
4cell	up	3.41	4
4cell	up	0.46	1
4cell	up	2.5	3
4cell	down	0.62	1
4cell	down	1.5	2
4cell	up	0.46	1
4cell	down	0.69	1
4cell	up	2.32	3
4cell	up	0.31	1
4cell	down	0.48	1
4cell	down	0.56	1
4cell	up	0.82	1
4cell	down	0.67	1
4cell	up	1.88	3
4cell	up	1.8	2
4cell	up	1.0	1
4cell	down	0.52	1
4cell	up	1.05	2
4cell	down	1.0	1
4cell	down	0.78	1
4cell	down	0.84	1
4cell	down	0.21	1
4cell	down	1.0	1
4cell	down	0.5	1
4cell	up	1.5	2
4cell	down	1.0	1
4cell	up	7.24	10
4cell	up	0.67	1
4cell	down	1.77	2
4cell	up	0.68	1
4cell	up	1.42	2
4cell	up	1.0	1
4cell	up	1.23	2
4cell	up	2.04	3
4cell	down	0.91	2
4cell	up	0.5	1
4cell	up	1.0	2
4cell	up	1.0	1
4cell	up	0.53	1
4cell	down	0.42	1
4cell	down	1.52	3
4cell	down	1.33	2
4cell	up	1.0	1
4cell	up	0.76	1
4cell	down	0.29	1
4cell	down	1.0	1
4cell	down	0.26	1
4cell	down	0.47	1
4cell	down	1.0	1
4cell	up	0.67	1
4cell	up	3.99	5
4cell	down	0.51	1
4cell	down	0.3	1
4cell	down	1.0	1
4cell	down	2.0	2
4cell	down	1.0	1
4cell	down	1.33	2
4cell	up	2.28	3
4cell	up	1.01	2
4cell	down	0.5	1
4cell	down	0.67	1
4cell	up	1.0	1
4cell	up	0.87	1
4cell	down	2.61	3
4cell	up	0.5	1
4cell	down	0.57	1
4cell	up	0.5	1
4cell	up	0.33	1
4cell	up	0.82	1
4cell	down	0.4	1
4cell	down	1.58	2
4cell	down	0.91	2
4cell	down	0.6	1
4cell	down	1.88	2
4cell	up	2.0	2
4cell	up	2.48	5
4cell	up	0.52	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	0.24	1
4cell	down	0.42	1
4cell	up	1.7	3
4cell	up	0.4	1
4cell	down	0.4	1
4cell	up	0.67	1
4cell	down	1.85	3
4cell	down	0.44	1
4cell	down	0.83	1
4cell	up	0.81	1
4cell	up	0.54	1
4cell	down	1.51	4
4cell	down	0.94	2
4cell	down	1.63	2
4cell	up	3.98	8
4cell	down	0.33	1
4cell	down	0.57	1
4cell	up	2.0	2
4cell	up	2.52	4
4cell	up	1.36	2
4cell	down	0.75	1
4cell	up	2.49	3
4cell	up	1.06	2
4cell	up	0.52	1
4cell	down	0.4	1
4cell	up	1.0	1
4cell	up	1.5	2
4cell	down	1.0	1
4cell	down	1.0	1
4cell	up	0.8	1
4cell	down	0.56	1
4cell	up	1.28	2
4cell	up	0.67	1
4cell	up	1.0	1
4cell	up	0.67	1
4cell	down	0.77	1
4cell	up	0.67	1
4cell	up	0.86	1
4cell	down	1.0	1
4cell	down	1.65	3
4cell	up	1.75	2
4cell	down	1.12	2
4cell	down	1.91	3
4cell	up	0.67	1
4cell	down	1.03	2
4cell	down	2.13	3
4cell	up	0.29	1
4cell	down	1.66	2
4cell	up	0.67	1
4cell	down	0.58	1
4cell	down	0.9	1
4cell	up	0.6	1
4cell	down	2.4	3
4cell	up	0.96	2
4cell	up	0.87	1
4cell	down	2.63	4
4cell	up	2.22	3
4cell	down	1.07	2
4cell	down	0.5	1
4cell	up	1.34	2
4cell	down	1.0	1
4cell	down	0.75	1
4cell	down	1.34	2
4cell	up	0.29	1
4cell	up	1.21	2
4cell	down	4.23	8
4cell	up	0.27	1
4cell	down	0.5	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	down	0.33	1
4cell	up	1.0	1
4cell	up	2.48	4
4cell	up	0.85	2
4cell	up	0.6	1
4cell	up	1.0	1
4cell	up	0.11	1
4cell	up	1.99	3
4cell	up	1.42	2
4cell	down	0.67	1
4cell	down	3.37	5
4cell	down	0.67	1
4cell	up	1.98	3
4cell	down	2.0	2
4cell	down	1.07	2
4cell	down	0.88	1
4cell	up	1.0	1
4cell	up	0.67	1
4cell	down	1.0	1
4cell	down	0.67	1
4cell	up	0.8	1
4cell	down	1.49	3
4cell	down	1.12	2
4cell	down	0.5	1
4cell	up	0.81	1
4cell	up	3.14	5
4cell	down	0.64	1
4cell	down	2.28	4
4cell	down	5.18	6
4cell	up	1.62	2
4cell	down	0.68	1
4cell	down	0.4	1
4cell	down	1.65	2
4cell	down	0.75	1
4cell	up	2.81	4
4cell	down	0.56	1
4cell	down	1.0	1
4cell	up	0.33	1
4cell	down	0.5	1
4cell	up	0.71	2
4cell	up	3.0	3
4cell	up	4.63	6
4cell	down	0.33	1
4cell	down	1.6	2
4cell	down	1.0	1
4cell	down	0.83	1
4cell	down	0.75	1
4cell	down	1.27	3
4cell	up	0.4	1
4cell	up	0.5	1
4cell	down	0.67	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	0.31	2
4cell	up	1.83	2
4cell	down	0.61	1
4cell	down	0.34	1
4cell	up	0.58	1
4cell	up	1.04	2
4cell	down	0.25	1
4cell	down	1.5	2
4cell	down	0.5	1
4cell	down	1.38	2
4cell	up	1.72	2
4cell	up	0.75	1
4cell	down	0.33	1
4cell	down	0.81	2
4cell	down	0.75	1
4cell	down	0.67	1
4cell	down	0.5	1
4cell	up	2.0	2
4cell	down	0.5	1
4cell	up	1.0	1
4cell	up	0.29	1
4cell	down	0.47	1
4cell	down	1.0	1
4cell	down	0.5	1
4cell	down	0.99	2
4cell	up	0.82	1
4cell	up	1.0	1
4cell	down	0.83	1
4cell	up	1.73	2
4cell	down	0.42	1
4cell	down	2.0	3
4cell	up	1.81	3
4cell	down	0.87	1
4cell	up	0.67	1
4cell	up	0.92	2
4cell	down	0.92	2
4cell	down	2.89	5
4cell	up	0.33	1
4cell	down	1.25	2
4cell	down	0.68	1
4cell	down	1.75	2
4cell	down	1.08	2
4cell	up	1.19	2
4cell	down	0.88	1
4cell	down	2.0	2
4cell	down	0.52	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	up	2.42	4
4cell	up	0.4	1
4cell	down	0.49	1
4cell	up	0.27	1
4cell	down	0.7	1
4cell	down	0.39	1
4cell	down	2.3	3
4cell	up	1.0	1
4cell	down	3.55	4
4cell	up	1.0	1
4cell	up	0.67	1
4cell	up	1.0	1
4cell	up	0.4	1
4cell	up	0.67	1
4cell	up	0.67	1
4cell	down	0.69	1
4cell	down	0.88	1
4cell	up	1.16	2
4cell	up	0.46	1
4cell	up	1.48	2
4cell	up	2.0	2
4cell	down	0.58	2
4cell	down	1.0	1
4cell	up	0.86	1
4cell	down	1.0	1
4cell	down	0.38	1
4cell	up	0.58	1
4cell	down	0.53	1
4cell	down	1.0	1
4cell	up	0.5	1
4cell	up	0.67	1
4cell	up	1.17	2
4cell	down	1.0	1
4cell	up	0.3	1
4cell	up	0.88	1
4cell	up	1.0	1
4cell	down	0.5	1
4cell	down	0.53	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	down	0.25	1
4cell	up	2.4	3
4cell	up	3.76	6
4cell	up	2.5	3
4cell	down	0.67	1
4cell	down	0.61	2
4cell	down	0.5	1
4cell	up	2.0	2
4cell	down	0.84	1
4cell	down	0.67	1
4cell	up	1.28	3
4cell	up	0.6	1
4cell	up	0.79	1
4cell	up	0.48	1
4cell	down	1.49	2
4cell	down	0.75	1
4cell	down	0.42	1
4cell	up	0.65	1
4cell	down	0.67	1
4cell	up	0.33	1
4cell	down	1.62	2
4cell	down	1.0	1
4cell	down	0.51	1
4cell	down	0.31	1
4cell	down	2.78	3
4cell	up	0.88	1
4cell	up	0.67	1
4cell	up	0.83	1
4cell	down	2.49	3
4cell	down	1.0	1
4cell	up	0.5	1
4cell	up	0.67	1
4cell	up	0.58	1
4cell	down	0.5	1
4cell	down	0.39	1
4cell	up	0.5	1
4cell	down	1.0	1
4cell	down	0.8	1
4cell	down	0.19	1
4cell	up	0.5	1
4cell	down	0.2	1
4cell	down	1.98	2
4cell	down	1.23	2
4cell	up	1.0	1
4cell	down	1.0	1
4cell	up	0.67	1
4cell	up	4.16	5
4cell	up	0.37	1
4cell	up	1.83	2
4cell	down	1.73	3
4cell	up	0.89	1
4cell	up	0.7	1
4cell	down	0.8	2
4cell	up	0.58	1
4cell	up	0.4	1
4cell	down	0.5	1
4cell	down	3.58	4
4cell	down	0.5	1
4cell	up	0.33	1
4cell	down	0.67	1
4cell	down	0.83	1
4cell	up	3.79	5
4cell	down	1.46	2
4cell	down	0.83	1
4cell	up	0.5	1
4cell	up	0.33	1
4cell	up	1.36	2
4cell	up	1.0	1
4cell	down	2.01	3
4cell	down	1.0	1
4cell	up	1.07	2
4cell	down	0.86	1
4cell	up	1.67	2
4cell	up	1.51	2
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	0.9	2
4cell	down	0.67	1
4cell	up	0.78	1
4cell	down	0.67	1
4cell	down	0.67	1
4cell	down	1.7	2
4cell	up	1.0	1
4cell	up	0.56	1
4cell	up	12.93	18
4cell	down	0.88	1
4cell	up	2.76	4
4cell	down	0.5	1
4cell	up	0.71	1
4cell	down	2.77	4
4cell	up	2.21	3
4cell	up	3.76	6
4cell	up	1.0	1
4cell	up	1.0	2
4cell	down	1.13	3
4cell	up	1.33	2
4cell	up	0.58	1
4cell	up	1.41	2
4cell	down	0.5	1
4cell	up	0.84	2
4cell	down	1.0	1
4cell	down	0.68	2
4cell	up	0.2	1
4cell	up	1.21	2
4cell	up	0.67	1
4cell	down	0.62	1
4cell	down	3.0	4
4cell	down	0.68	1
4cell	up	0.78	1
4cell	up	1.01	2
4cell	down	4.0	4
4cell	up	0.93	2
4cell	up	0.2	1
4cell	up	0.83	1
4cell	down	1.0	1
4cell	down	0.5	1
4cell	down	1.04	2
4cell	down	1.0	2
4cell	down	1.0	1
4cell	down	0.8	1
4cell	down	1.5	2
4cell	down	0.3	1
4cell	up	1.74	2
4cell	down	0.36	1
4cell	down	1.18	2
4cell	down	1.0	1
4cell	down	0.57	1
4cell	up	1.33	2
4cell	down	0.83	1
4cell	down	0.68	1
4cell	down	2.74	3
4cell	up	0.62	1
4cell	up	1.25	2
4cell	up	1.14	2
4cell	down	1.0	1
4cell	down	0.88	1
4cell	down	1.0	1
4cell	down	3.25	4
4cell	up	0.73	1
4cell	up	0.25	1
4cell	down	0.57	1
4cell	up	1.94	3
4cell	down	3.11	6
4cell	down	0.92	2
4cell	down	1.0	1
4cell	down	0.5	1
4cell	down	0.4	1
4cell	up	2.0	2
4cell	down	0.67	1
4cell	up	0.76	1
4cell	down	4.37	5
4cell	up	0.29	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	0.34	1
4cell	up	0.7	1
4cell	up	0.32	1
4cell	down	0.85	1
4cell	down	0.75	1
4cell	up	2.9	4
4cell	up	1.72	2
4cell	down	2.73	4
4cell	up	0.75	1
4cell	down	2.0	2
4cell	up	0.51	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	up	0.84	1
4cell	down	1.0	1
4cell	down	0.4	1
4cell	down	1.0	1
4cell	up	3.22	5
4cell	down	1.47	2
4cell	up	0.4	1
4cell	up	0.67	1
4cell	down	1.0	1
4cell	up	0.72	1
4cell	down	0.78	2
4cell	up	0.8	1
4cell	down	1.0	1
4cell	down	0.4	1
4cell	up	0.42	1
4cell	up	1.0	1
4cell	down	6.55	13
4cell	down	1.43	3
4cell	down	1.0	1
4cell	down	2.07	3
4cell	down	0.4	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	down	3.03	4
4cell	up	0.46	1
4cell	down	3.53	5
4cell	down	0.26	1
4cell	up	1.51	2
4cell	down	0.61	2
4cell	down	2.23	3
4cell	down	0.95	2
4cell	down	0.83	1
4cell	up	0.29	1
4cell	down	1.0	1
4cell	down	1.66	3
4cell	up	0.78	1
4cell	up	0.35	1
4cell	down	0.23	1
4cell	down	1.51	2
4cell	up	0.55	1
4cell	up	1.0	1
4cell	up	0.31	1
4cell	down	0.73	1
4cell	up	3.82	4
4cell	down	0.36	1
4cell	down	1.29	2
4cell	up	2.0	2
4cell	down	0.35	1
4cell	up	0.5	1
4cell	down	1.0	1
4cell	up	0.5	1
4cell	up	0.83	1
4cell	down	1.15	2
4cell	down	0.33	1
4cell	up	2.0	2
4cell	down	0.65	1
4cell	up	0.37	1
4cell	up	0.25	1
4cell	up	0.8	1
4cell	up	0.7	1
4cell	down	2.78	4
4cell	up	1.03	2
4cell	down	0.38	1
4cell	down	1.0	1
4cell	down	0.8	1
4cell	up	0.67	1
4cell	down	1.0	1
4cell	up	0.29	1
4cell	down	0.21	1
4cell	down	0.84	2
4cell	down	0.67	1
4cell	down	1.83	2
4cell	down	0.79	3
4cell	down	1.42	3
4cell	up	0.53	1
4cell	down	1.0	1
4cell	down	0.45	1
4cell	down	1.0	1
4cell	up	4.18	5
4cell	down	2.61	4
4cell	up	1.73	2
4cell	up	0.38	2
4cell	down	0.67	1
4cell	down	0.75	1
4cell	up	0.9	1
4cell	down	0.33	1
4cell	down	1.0	1
4cell	up	0.67	1
4cell	down	2.32	3
4cell	down	2.16	4
4cell	up	1.38	2
4cell	up	0.5	1
4cell	down	0.5	1
4cell	up	0.5	1
4cell	down	1.22	2
4cell	down	0.45	1
4cell	down	0.17	1
4cell	down	4.0	5
4cell	up	0.35	1
4cell	down	1.0	1
4cell	up	2.0	2
4cell	up	1.0	1
4cell	down	0.84	1
4cell	up	0.16	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	3.0	3
4cell	down	1.9	3
4cell	down	0.5	1
4cell	up	0.83	1
4cell	up	0.17	1
4cell	up	0.33	1
4cell	up	0.38	1
4cell	down	0.83	1
4cell	down	1.0	1
4cell	up	0.87	1
4cell	down	0.86	1
4cell	down	1.33	2
4cell	down	1.0	1
4cell	up	0.62	1
4cell	up	1.74	2
4cell	up	0.83	2
4cell	up	2.82	3
4cell	down	1.0	1
4cell	down	1.0	1
4cell	up	1.34	2
4cell	down	1.0	1
4cell	down	0.83	1
4cell	up	0.77	1
4cell	up	0.5	1
4cell	up	1.0	1
4cell	up	0.34	1
4cell	down	1.0	1
4cell	up	1.57	2
4cell	down	0.4	1
4cell	down	1.0	1
4cell	down	0.47	1
4cell	up	0.67	1
4cell	down	0.33	1
4cell	up	0.81	1
4cell	up	2.19	3
4cell	down	1.2	2
4cell	down	0.31	1
4cell	down	0.31	1
4cell	down	0.7	1
4cell	up	1.0	1
4cell	down	0.5	1
4cell	up	0.62	1
4cell	down	0.67	1
4cell	up	0.69	1
4cell	down	1.34	2
4cell	up	1.02	3
4cell	down	0.5	1
4cell	up	2.35	3
4cell	down	0.88	1
4cell	down	0.69	1
4cell	up	0.64	1
4cell	up	3.28	4
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	1.53	2
4cell	down	1.0	1
4cell	up	0.84	1
4cell	down	1.32	2
4cell	up	2.0	2
4cell	down	1.0	2
4cell	down	2.12	3
4cell	up	0.28	1
4cell	up	2.13	3
4cell	up	0.56	1
4cell	up	0.6	1
4cell	down	1.6	2
4cell	down	0.2	1
4cell	down	0.33	1
4cell	down	0.35	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	up	0.52	1
4cell	down	1.0	2
4cell	up	1.0	1
4cell	down	0.48	1
4cell	up	0.33	1
4cell	up	0.33	1
4cell	down	0.75	1
4cell	up	1.0	1
4cell	down	2.0	2
4cell	down	2.95	4
4cell	up	0.91	2
4cell	up	1.0	1
4cell	down	1.0	1
4cell	down	1.58	4
4cell	down	3.13	4
4cell	up	0.22	1
4cell	down	1.0	1
4cell	up	0.5	1
4cell	up	0.82	2
4cell	up	0.74	1
4cell	up	0.75	1
4cell	down	0.19	1
4cell	up	1.0	1
4cell	up	0.2	1
4cell	down	1.99	5
4cell	down	0.5	1
4cell	down	0.57	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	up	2.25	3
4cell	up	0.83	1
4cell	up	0.86	1
4cell	up	0.6	1
4cell	down	1.0	1
4cell	down	3.09	5
4cell	down	1.33	2
4cell	down	1.0	1
4cell	down	0.53	1
4cell	down	1.0	1
4cell	down	1.67	2
4cell	up	1.33	2
4cell	up	0.93	2
4cell	down	0.92	2
4cell	down	1.64	3
4cell	up	0.3	1
4cell	up	0.46	1
4cell	down	0.58	1
4cell	down	0.22	1
4cell	up	0.62	1
4cell	down	1.25	2
4cell	down	0.44	1
4cell	down	0.9	2
4cell	up	0.5	1
4cell	down	1.36	2
4cell	down	0.34	1
4cell	up	0.88	1
4cell	down	1.0	1
4cell	up	0.81	1
4cell	up	1.0	1
4cell	down	0.5	1
4cell	down	2.53	3
4cell	up	2.17	3
4cell	down	1.66	2
4cell	down	0.53	1
4cell	up	1.83	2
4cell	up	1.02	2
4cell	up	0.8	1
4cell	down	0.69	1
4cell	down	0.45	1
4cell	down	1.07	2
4cell	up	0.67	1
4cell	up	0.83	2
4cell	up	1.0	1
4cell	up	0.5	1
4cell	down	5.18	9
4cell	down	1.0	2
4cell	down	1.5	2
4cell	down	0.33	1
4cell	down	0.49	1
4cell	up	0.33	1
4cell	up	5.97	8
4cell	up	0.75	1
4cell	down	0.68	1
4cell	up	0.2	1
4cell	down	0.51	1
4cell	down	0.84	1
4cell	down	0.7	1
4cell	down	0.5	1
4cell	down	0.5	1
4cell	down	0.5	1
4cell	up	1.41	2
4cell	down	0.53	1
4cell	down	2.0	2
4cell	down	0.67	1
4cell	down	2.05	3
4cell	down	0.67	1
4cell	up	0.5	1
4cell	up	0.93	1
4cell	up	0.57	1
4cell	up	0.67	1
4cell	up	1.07	2
4cell	down	2.2	3
4cell	down	1.33	2
4cell	up	0.25	1
4cell	up	0.46	1
4cell	down	1.5	2
4cell	down	1.05	2
4cell	down	1.0	2
4cell	down	0.97	1
4cell	up	0.16	1
4cell	down	0.42	1
4cell	up	0.45	1
4cell	up	0.68	1
4cell	up	0.86	1
4cell	up	1.67	2
4cell	up	0.67	1
4cell	down	0.5	1
4cell	down	1.83	3
4cell	up	0.42	1
4cell	down	0.41	1
4cell	up	0.85	2
4cell	up	0.5	1
4cell	down	0.5	1
4cell	up	1.67	2
4cell	down	1.25	2
4cell	up	3.48	4
4cell	up	1.0	1
4cell	down	0.53	1
4cell	up	0.85	1
4cell	up	0.48	1
4cell	up	0.88	2
4cell	up	0.33	1
4cell	up	2.0	2
4cell	down	1.67	2
4cell	up	0.5	1
4cell	up	0.67	1
4cell	up	1.87	3
4cell	up	1.0	2
4cell	down	1.9	4
4cell	up	1.01	2
4cell	up	2.88	3
4cell	up	0.25	1
4cell	up	1.14	2
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	1.67	2
4cell	down	1.49	3
4cell	down	1.0	1
4cell	up	0.71	2
4cell	down	0.41	1
4cell	up	0.33	1
4cell	down	1.0	1
4cell	down	0.5	1
4cell	down	0.83	1
4cell	down	1.0	1
4cell	down	1.3	2
4cell	up	1.9	3
4cell	down	0.26	1
4cell	down	1.5	2
4cell	down	1.34	2
4cell	down	0.46	1
4cell	down	0.88	1
4cell	down	1.0	1
4cell	down	0.42	1
4cell	down	1.66	2
4cell	down	2.71	4
4cell	down	0.93	1
4cell	down	0.54	1
4cell	up	2.81	4
4cell	up	0.48	1
4cell	up	0.45	1
4cell	down	0.75	1
4cell	up	0.78	1
4cell	up	2.75	3
4cell	down	0.76	1
4cell	down	0.25	1
4cell	up	0.5	1
4cell	down	1.13	2
